"GEO";"GEO_OBJECT";"NUMBER_EMPL";"ACTIVITY";"EACEI_MEASURE";"UNIT_MULT";"UNIT_MEASURE";"CONF_STATUS";"OBS_STATUS";"COMPARE_TIME";"TIME_PERIOD";"OBS_VALUE"
"F";"FRANCE";"_T";"13";"GAZR_PRIX";"0";"EUR_GWH";"F";"A";"_Z";2023;60.8
"F";"FRANCE";"_T";"B07T09";"LR_USQ2";"3";"TOE";"F";"A";"_Z";2023;0
"F";"FRANCE";"_T";"25";"LR_USQ2";"3";"TOE";"F";"A";"_Z";2023;0.3
"F";"FRANCE";"_T";"24";"BR_CSTP";"3";"TOE";"F";"A";"_Z";2023;1563
"F";"FRANCE";"_T";"13";"BR_CONTRAT_FIN_4_PROP";"0";"PT";"F";"A";"_Z";2023;11.5
"44";"REG";"_T";"_T";"CR_QAUP";"3";"T";"F";"A";"_Z";2023;3399.4
"44";"REG";"_T";"_T";"CONSBRT_MILLIERS";"3";"TOE";"F";"A";"_Z";2023;4300
"53";"REG";"_T";"_T";"BR_PRIX";"0";"EUR_GWH";"F";"A";"_Z";2023;202.3
"44";"REG";"_T";"_T";"BIOR_QAUP";"0";"GWH";"C";"A";"_Z";2023;50.1
"F";"FRANCE";"_T";"_T";"BIOR_PRIX";"0";"EUR_GWH";"F";"L";"1_2005";2012;
"76";"REG";"_T";"_T";"CMSR_QAUP";"3";"T";"F";"A";"_Z";2023;104.2
"F";"FRANCE";"_T";"28";"BR_USQ4";"3";"TOE";"F";"A";"_Z";2023;4.7
"F";"FRANCE";"_T";"33";"CAR_CSTP";"3";"TOE";"F";"A";"_Z";2023;0.4
"F";"FRANCE";"_T";"26";"GAZR_USQ3";"3";"TOE";"F";"A";"_Z";2023;0
"F";"FRANCE";"_T";"31";"JR_QAUP";"3";"T";"F";"A";"_Z";2023;2.3
"24";"REG";"_T";"_T";"GAZR_USQ3";"3";"TOE";"F";"A";"_Z";2023;20.3
"F";"FRANCE";"_T";"24";"JR_CSUP";"3";"T";"F";"A";"_Z";2023;6.2
"27";"REG";"_T";"_T";"DR_CONTRAT_FIN_1_PROP";"0";"PT";"F";"A";"_Z";2023;76.1
"F";"FRANCE";"E100T249";"_T";"JR_CSUP";"3";"T";"F";"A";"_Z";2023;82.4
"F";"FRANCE";"_T";"30";"LR_QAUP";"3";"L";"F";"A";"_Z";2023;1388.4
"F";"FRANCE";"_T";"16";"GAZR_PRIX";"0";"EUR_GWH";"F";"A";"_Z";2023;72.1
"F";"FRANCE";"_T";"26";"GAZR_USQ4";"3";"TOE";"F";"A";"_Z";2023;15.8
"F";"FRANCE";"_T";"22";"DR_CONTRAT_CONCERNE_PROP";"0";"PT";"F";"A";"_Z";2023;53.8
"F";"FRANCE";"_T";"22";"BR_USQ6";"3";"TOE";"F";"A";"_Z";2023;389.2
"75";"REG";"_T";"_T";"CMSR_VALA";"6";"EUR";"F";"A";"_Z";2023;28.8
"F";"FRANCE";"_T";"14";"CMSR_QAUP";"3";"T";"F";"A";"_Z";2023;0
"F";"FRANCE";"_T";"_T";"BR_PRIX";"0";"EUR_GWH";"F";"A";"1_2005";2007;51
"F";"FRANCE";"_T";"_T";"BR_PRIX";"0";"EUR_GWH";"F";"A";"0_2005";2005;45
"11";"REG";"_T";"_T";"CONSNET_MILLIERS";"3";"TOE";"F";"A";"_Z";2023;673
"F";"FRANCE";"_T";"_T";"CONSNET_MILLIONS";"6";"TOE";"F";"A";"1_2005";2022;31
"F";"FRANCE";"_T";"_T";"CONSBRT_MILLIONS";"6";"TOE";"F";"A";"1_2005";2016;36.5
"27";"REG";"_T";"_T";"BR_CSTP";"3";"TOE";"F";"A";"_Z";2023;457.5
"F";"FRANCE";"_T";"23";"DR_CONTRAT_FIN_2_PROP";"0";"PT";"F";"A";"_Z";2023;34.6
"F";"FRANCE";"_T";"22";"KR_CSUP";"3";"T";"F";"A";"_Z";2023;0
"F";"FRANCE";"E100T249";"_T";"KR_PRIX";"0";"EUR_T";"F";"A";"_Z";2023;626.7
"F";"FRANCE";"_T";"30";"EFFECTIF";"0";"_Z";"F";"A";"_Z";2023;334
"F";"FRANCE";"_T";"25";"KR_PRIX";"0";"EUR_T";"C";"A";"_Z";2023;1903.7
"F";"FRANCE";"_T";"23";"DR_CONTRAT_FIN_3_PROP";"0";"PT";"F";"A";"_Z";2023;13.4
"F";"FRANCE";"E20T49";"_T";"EFFECTIF";"0";"_Z";"F";"A";"_Z";2023;11442
"F";"FRANCE";"_T";"_T";"LR_PRIX";"0";"EUR_L";"F";"A";"0_2005";2002;0.3
"F";"FRANCE";"_T";"30";"LR_USQ3";"3";"TOE";"F";"A";"_Z";2023;0.5
"F";"FRANCE";"_T";"26";"IR_PRIX";"0";"EUR_T";"F";"L";"_Z";2023;
"F";"FRANCE";"E20T49";"_T";"LR_USQ2";"3";"TOE";"C";"A";"_Z";2023;1
"75";"REG";"_T";"_T";"BR_CONTRAT_CHANG_1_PROP";"0";"PT";"F";"A";"_Z";2023;32.8
"F";"FRANCE";"_T";"33";"BR_USQ4";"3";"TOE";"F";"A";"_Z";2023;8.9
"F";"FRANCE";"_T";"_T";"BIOR_PRIX";"0";"EUR_GWH";"F";"L";"1_2005";2009;
"76";"REG";"_T";"_T";"BR_QAUP";"0";"GWH";"C";"A";"_Z";2023;4041.5
"11";"REG";"_T";"_T";"CONSBRT_MILLIERS";"3";"TOE";"F";"A";"_Z";2023;674.1
"F";"FRANCE";"E_GE500";"_T";"CMSR_QAUP";"3";"T";"F";"A";"_Z";2023;4692.5
"F";"FRANCE";"_T";"14";"BR_AUCO";"0";"GWH";"F";"A";"_Z";2023;2.2
"84";"REG";"_T";"_T";"BIOR_CSUP";"0";"GWH";"F";"A";"_Z";2023;480.8
"F";"FRANCE";"_T";"22";"BR_VALA";"6";"EUR";"F";"A";"_Z";2023;871.2
"53";"REG";"_T";"_T";"CONSNET_MILLIERS";"3";"TOE";"F";"A";"_Z";2023;823.7
"F";"FRANCE";"_T";"33";"KR_VALA";"6";"EUR";"C";"A";"_Z";2023;0.2
"F";"FRANCE";"_T";"20";"IR_CSUP";"3";"T";"C";"A";"_Z";2023;1.6
"DOM";"OTHER";"_T";"_T";"GAZR_USQ4";"3";"TOE";"F";"A";"_Z";2023;1.2
"F";"FRANCE";"_T";"13";"CUR_CSTP";"3";"TOE";"F";"A";"_Z";2023;96.7
"F";"FRANCE";"_T";"_T";"GAZR_PRIX";"0";"EUR_GWH";"F";"A";"1_2005";2019;25
"F";"FRANCE";"_T";"25";"GAZR_CSTP";"3";"TOE";"F";"A";"_Z";2023;234.4
"24";"REG";"_T";"_T";"LR_CSTP";"3";"TOE";"F";"A";"_Z";2023;3.7
"F";"FRANCE";"_T";"27";"LR_QAUP";"3";"L";"F";"A";"_Z";2023;1396.1
"F";"FRANCE";"_T";"_T";"GAZR_USQ3";"3";"TOE";"F";"A";"_Z";2023;384.7
"F";"FRANCE";"_T";"22";"LR_USQ3";"3";"TOE";"C";"A";"_Z";2023;0.6
"F";"FRANCE";"_T";"33";"CUR_CSTP";"3";"TOE";"F";"A";"_Z";2023;27.4
"11";"REG";"_T";"_T";"BR_USQ1";"3";"TOE";"F";"A";"_Z";2023;1783.1
"F";"FRANCE";"_T";"_T";"COMBPRB";"3";"TOE";"F";"A";"_Z";2023;643.1
"F";"FRANCE";"_T";"13";"CMSR_PRIX";"0";"EUR_T";"F";"L";"_Z";2023;
"F";"FRANCE";"_T";"17";"CMSR_CSUP";"3";"T";"F";"A";"_Z";2023;0
"F";"FRANCE";"_T";"C26T28";"CONSBRT_MILLIERS";"3";"TOE";"F";"A";"_Z";2023;717.3
"52";"REG";"_T";"_T";"BR_VEND";"0";"GWH";"F";"A";"_Z";2023;24
"F";"FRANCE";"_T";"18";"BR_USQ9";"3";"TOE";"F";"A";"_Z";2023;4.1
"F";"FRANCE";"_T";"29";"COMBPRB";"3";"TOE";"F";"A";"_Z";2023;0.7
"F";"FRANCE";"_T";"30";"BIOR_QAUP";"0";"GWH";"F";"A";"_Z";2023;3.6
"DOM";"OTHER";"_T";"_T";"CR_QAUP";"3";"T";"C";"A";"_Z";2023;484.5
"F";"FRANCE";"_T";"_T";"CR_PCT";"0";"PT";"F";"A";"0_2005";2005;7
"F";"FRANCE";"_T";"33";"GAZR_USQ9";"3";"TOE";"F";"A";"_Z";2023;0
"F";"FRANCE";"_T";"C10T12";"DR_CONTRAT_CONCERNE_PROP";"0";"PT";"F";"A";"_Z";2023;62.4
"F";"FRANCE";"_T";"18";"GAZR_VALA";"6";"EUR";"F";"A";"_Z";2023;20.6
"F";"FRANCE";"_T";"30";"JR_CSTP";"3";"TOE";"C";"A";"_Z";2023;3.9
"F";"FRANCE";"_T";"32";"GAZR_VALA";"6";"EUR";"F";"A";"_Z";2023;14
"24";"REG";"_T";"_T";"KR_PRIX";"0";"EUR_T";"C";"A";"_Z";2023;392.7
"F";"FRANCE";"_T";"_T";"FACTURE";"6";"EUR";"F";"A";"0_2005";2000;8477
"44";"REG";"_T";"_T";"GAZR_CSUP";"0";"GWH";"F";"A";"_Z";2023;22667.8
"F";"FRANCE";"_T";"C10T12";"IR_CSUP";"3";"T";"F";"A";"_Z";2023;0
"F";"FRANCE";"_T";"13";"BR_CONTRAT_FIN_1_PROP";"0";"PT";"F";"A";"_Z";2023;13.1
"F";"FRANCE";"_T";"16";"BR_CONTRAT_FIN_5_PROP";"0";"PT";"F";"A";"_Z";2023;18.1
"F";"FRANCE";"_T";"C10T12";"BR_USQ8";"3";"TOE";"F";"A";"_Z";2023;668.5
"F";"FRANCE";"_T";"29";"CMSR_CSUP";"3";"T";"F";"A";"_Z";2023;0
"93";"REG";"_T";"_T";"BR_USQ2";"3";"TOE";"F";"A";"_Z";2023;254.5
"F";"FRANCE";"_T";"C10T12";"CONSBRT_MILLIERS";"3";"TOE";"F";"A";"_Z";2023;4545.4
"F";"FRANCE";"_T";"18";"CR_QAUP";"3";"T";"F";"A";"_Z";2023;0
"F";"FRANCE";"_T";"32";"CR_PRIX";"0";"EUR_T";"C";"A";"_Z";2023;120.8
"53";"REG";"_T";"_T";"BR_USQ6";"3";"TOE";"F";"A";"_Z";2023;262.4
"27";"REG";"_T";"_T";"BR_USQ8";"3";"TOE";"C";"A";"_Z";2023;217.2
"F";"FRANCE";"_T";"15";"LR_CSUP";"3";"L";"F";"A";"_Z";2023;846.9
"F";"FRANCE";"E_GE500";"_T";"DR_CONTRAT_FIN_1_PROP";"0";"PT";"F";"A";"_Z";2023;50.7
"F";"FRANCE";"_T";"13";"JR_CSTP";"3";"TOE";"F";"A";"_Z";2023;5.5
"F";"FRANCE";"_T";"_T";"HR_PRIX";"0";"EUR_T";"F";"A";"1_2005";2014;228
"F";"FRANCE";"_T";"_T";"FACTURE";"6";"EUR";"F";"A";"0_2005";2001;8762
"F";"FRANCE";"_T";"38";"DR_CONTRAT_FIN_1_PROP";"0";"PT";"F";"A";"_Z";2023;45.1
"27";"REG";"_T";"_T";"LR_CSTP";"3";"TOE";"F";"A";"_Z";2023;7.1
"F";"FRANCE";"_T";"_T";"DR_PCT";"0";"PT";"F";"A";"0_2005";2001;38
"F";"FRANCE";"_T";"28";"KR_PRIX";"0";"EUR_T";"C";"A";"_Z";2023;1534.7
"F";"FRANCE";"E250T499";"_T";"BR_NTHE";"0";"GWH";"F";"A";"_Z";2023;17.1
"32";"REG";"_T";"_T";"BR_PROD";"0";"GWH";"F";"A";"_Z";2023;1176.5
"27";"REG";"_T";"_T";"BR_CONTRAT_FIN_2_PROP";"0";"PT";"F";"A";"_Z";2023;58.4
"F";"FRANCE";"_T";"_T";"BR_CSTP";"3";"TOE";"F";"A";"_Z";2023;8413.3
"DOM";"OTHER";"_T";"_T";"BR_NTHE";"0";"GWH";"F";"A";"_Z";2023;0.7
"84";"REG";"_T";"_T";"BR_NTHE";"0";"GWH";"F";"A";"_Z";2023;46.2
"F";"FRANCE";"_T";"_T";"BR_PRIX";"0";"EUR_GWH";"F";"A";"1_2005";2017;58
"27";"REG";"_T";"_T";"BR_CSUP";"0";"GWH";"F";"A";"_Z";2023;5319.3
"F";"FRANCE";"_T";"27";"BR_CONTRAT_FIN_4_PROP";"0";"PT";"F";"A";"_Z";2023;12.8
"F";"FRANCE";"_T";"22";"BR_USQ9";"3";"TOE";"F";"A";"_Z";2023;43.9
"53";"REG";"_T";"_T";"LR_USQ2";"3";"TOE";"C";"A";"_Z";2023;0
"F";"FRANCE";"_T";"_T";"IR_PRIX";"0";"EUR_T";"F";"A";"1_2005";2014;130
"F";"FRANCE";"_T";"33";"JR_VALA";"6";"EUR";"F";"A";"_Z";2023;3.1
"F";"FRANCE";"_T";"25";"GAZR_VALA";"6";"EUR";"F";"A";"_Z";2023;208
"F";"FRANCE";"_T";"33";"LR_CSUP";"3";"L";"F";"A";"_Z";2023;2728.2
"F";"FRANCE";"_T";"_T";"JR_PRIX";"0";"EUR_T";"F";"A";"0_2005";2001;301
"F";"FRANCE";"_T";"26";"JR_VALA";"6";"EUR";"C";"A";"_Z";2023;0.4
"F";"FRANCE";"_T";"C24_25";"GAZR_CSTP";"3";"TOE";"F";"A";"_Z";2023;1049.5
"F";"FRANCE";"_T";"17";"DR_CONTRAT_CONCERNE_PROP";"0";"PT";"F";"A";"_Z";2023;67
"F";"FRANCE";"_T";"31";"DR_CONTRAT_FIN_2_PROP";"0";"PT";"F";"A";"_Z";2023;5.4
"27";"REG";"_T";"_T";"CMSR_QAUP";"3";"T";"F";"A";"_Z";2023;10.4
"F";"FRANCE";"_T";"_T";"BR_CONTRAT_FIN_3_PROP";"0";"PT";"F";"A";"_Z";2023;7.5
"F";"FRANCE";"_T";"18";"BIOR_VALA";"6";"EUR";"F";"A";"_Z";2023;0
"84";"REG";"_T";"_T";"BR_THER";"0";"GWH";"F";"A";"_Z";2023;210.2
"F";"FRANCE";"_T";"25";"BR_USQ1";"3";"TOE";"F";"A";"_Z";2023;2404.6
"F";"FRANCE";"_T";"C10T12";"BR_USQ6";"3";"TOE";"F";"A";"_Z";2023;877.3
"F";"FRANCE";"_T";"32";"CONSBRT_MILLIERS";"3";"TOE";"F";"A";"_Z";2023;71.4
"F";"FRANCE";"_T";"16";"CMSR_CSTP";"3";"TOE";"F";"A";"_Z";2023;0
"F";"FRANCE";"_T";"_T";"CMS_PCT";"0";"PT";"F";"A";"1_2005";2023;2.5
"F";"FRANCE";"_T";"26";"CONSNET_MILLIERS";"3";"TOE";"F";"A";"_Z";2023;253.2
"F";"FRANCE";"_T";"21";"JR_CSTP";"3";"TOE";"C";"A";"_Z";2023;1.1
"F";"FRANCE";"_T";"18";"LR_PRIX";"0";"EUR_L";"F";"A";"_Z";2023;1.01
"F";"FRANCE";"_T";"_T";"LR_CSTP";"3";"TOE";"F";"A";"_Z";2023;89
"F";"FRANCE";"_T";"15";"IR_VALA";"6";"EUR";"F";"A";"_Z";2023;0
"F";"FRANCE";"_T";"_T";"IR_PRIX";"0";"EUR_T";"F";"A";"1_2005";2005;88
"52";"REG";"_T";"_T";"DR_CONTRAT_FIN_1_PROP";"0";"PT";"F";"A";"_Z";2023;75.4
"F";"FRANCE";"_T";"14";"IR_PRIX";"0";"EUR_T";"F";"L";"_Z";2023;
"F";"FRANCE";"_T";"B07T09";"DR_CONTRAT_CHANG_1_PROP";"0";"PT";"F";"A";"_Z";2023;27.6
"F";"FRANCE";"_T";"20";"GAZR_CSTP";"3";"TOE";"F";"A";"_Z";2023;2462.5
"F";"FRANCE";"_T";"23";"GAZR_USQ9";"3";"TOE";"F";"A";"_Z";2023;1
"F";"FRANCE";"_T";"_T";"CONSNET_MILLIONS";"6";"TOE";"F";"L";"0_2005";2003;
"F";"FRANCE";"_T";"_T";"CONSNET_MILLIONS";"6";"TOE";"F";"L";"0_2005";2001;
"F";"FRANCE";"_T";"17";"BR_CONTRAT_FIN_5_PROP";"0";"PT";"F";"A";"_Z";2023;18.3
"F";"FRANCE";"_T";"32";"BIOR_CSTP";"3";"TOE";"C";"A";"_Z";2023;0.1
"F";"FRANCE";"_T";"15";"BR_PROD";"0";"GWH";"F";"A";"_Z";2023;6.2
"F";"FRANCE";"_T";"_T";"BR_PCT";"0";"PT";"F";"A";"1_2005";2017;35
"F";"FRANCE";"_T";"38";"BIOR_VALA";"6";"EUR";"F";"A";"_Z";2023;0.2
"F";"FRANCE";"_T";"21";"CMSR_CSUP";"3";"T";"F";"A";"_Z";2023;0
"F";"FRANCE";"_T";"18";"BR_USQ7";"3";"TOE";"F";"A";"_Z";2023;73.8
"F";"FRANCE";"_T";"16";"BR_CSTP";"3";"TOE";"F";"A";"_Z";2023;220.8
"F";"FRANCE";"_T";"_T";"CONSNET_MILLIONS";"6";"TOE";"F";"A";"1_2005";2007;40.5
"F";"FRANCE";"E20T49";"_T";"BR_PROD";"0";"GWH";"F";"A";"_Z";2023;388.3
"11";"REG";"_T";"_T";"LR_USQ2";"3";"TOE";"F";"A";"_Z";2023;0
"DOM";"OTHER";"_T";"_T";"LR_USQ2";"3";"TOE";"F";"A";"_Z";2023;0
"F";"FRANCE";"_T";"_T";"JR_PRIX";"0";"EUR_T";"F";"A";"0_2005";1998;175
"F";"FRANCE";"_T";"24";"KR_PRIX";"0";"EUR_T";"F";"A";"_Z";2023;1049.2
"F";"FRANCE";"_T";"C10T12";"JR_PRIX";"0";"EUR_T";"F";"A";"_Z";2023;830.2
"F";"FRANCE";"_T";"_T";"GAZR_USQ2";"3";"TOE";"F";"A";"_Z";2023;691.2
"F";"FRANCE";"_T";"31";"GAZR_USQ4";"3";"TOE";"F";"A";"_Z";2023;8.1
"F";"FRANCE";"_T";"_T";"ENM_PCT";"0";"PT";"F";"A";"1_2005";2012;13
"93";"REG";"_T";"_T";"LR_QAUP";"3";"L";"F";"A";"_Z";2023;15942.6
"F";"FRANCE";"_T";"_T";"BR_PRIX";"0";"EUR_GWH";"F";"A";"1_2005";2021;77.6
"F";"FRANCE";"_T";"22";"BIOR_CSUP";"0";"GWH";"F";"A";"_Z";2023;2.6
"F";"FRANCE";"_T";"23";"BR_USQ6";"3";"TOE";"F";"A";"_Z";2023;378.3
"F";"FRANCE";"_T";"17";"AUTRE_CSTP";"3";"TOE";"C";"A";"_Z";2023;1073
"F";"FRANCE";"_T";"C10T12";"CR_CSTP";"3";"TOE";"F";"A";"_Z";2023;254.6
"11";"REG";"_T";"_T";"BR_CSUP";"0";"GWH";"F";"A";"_Z";2023;3903
"F";"FRANCE";"_T";"18";"CR_PRIX";"0";"EUR_T";"F";"L";"_Z";2023;
"53";"REG";"_T";"_T";"CR_CSTP";"3";"TOE";"F";"A";"_Z";2023;47.2
"28";"REG";"_T";"_T";"COMBPRB";"3";"TOE";"F";"A";"_Z";2023;5.9
"F";"FRANCE";"_T";"20";"BR_USQ9";"3";"TOE";"F";"A";"_Z";2023;20.1
"F";"FRANCE";"_T";"_T";"HR_PRIX";"0";"EUR_T";"F";"A";"0_2005";2005;227
"93";"REG";"_T";"_T";"GAZR_USQ9";"3";"TOE";"F";"A";"_Z";2023;0.2
"F";"FRANCE";"_T";"16";"DR_CONTRAT_FIN_1_PROP";"0";"PT";"F";"A";"_Z";2023;73.6
"F";"FRANCE";"_T";"29";"KR_VALA";"6";"EUR";"C";"A";"_Z";2023;0
"53";"REG";"_T";"_T";"DR_CONTRAT_FIN_1_PROP";"0";"PT";"F";"A";"_Z";2023;63.3
"32";"REG";"_T";"_T";"CR_VTTP";"3";"TOE";"F";"A";"_Z";2023;12.3
"F";"FRANCE";"_T";"_T";"FR_PRIX";"0";"EUR_T";"F";"A";"1_2005";2006;91
"F";"FRANCE";"_T";"26";"CR_VTTP";"3";"TOE";"F";"A";"_Z";2023;0
"84";"REG";"_T";"_T";"LR_PRIX";"0";"EUR_L";"F";"A";"_Z";2023;1.05
"F";"FRANCE";"_T";"_T";"GR_PRIX";"0";"EUR_T";"F";"L";"0_2005";1997;
"24";"REG";"_T";"_T";"BR_NTHE";"0";"GWH";"F";"A";"_Z";2023;24.5
"F";"FRANCE";"E100T249";"_T";"BR_CONTRAT_FIN_5_PROP";"0";"PT";"F";"A";"_Z";2023;18.4
"F";"FRANCE";"_T";"25";"BR_USQ7";"3";"TOE";"F";"A";"_Z";2023;377.7
"F";"FRANCE";"_T";"B07T09";"CMSR_PRIX";"0";"EUR_T";"F";"L";"_Z";2023;
"F";"FRANCE";"_T";"_T";"CMS_PCT";"0";"PT";"F";"A";"1_2005";2014;6
"F";"FRANCE";"_T";"13";"CR_VALA";"6";"EUR";"C";"A";"_Z";2023;3
"F";"FRANCE";"_T";"17";"BR_VEND";"0";"GWH";"F";"A";"_Z";2023;903.5
"F";"FRANCE";"_T";"28";"CMSR_CSTP";"3";"TOE";"F";"A";"_Z";2023;0
"F";"FRANCE";"E20T49";"_T";"BIOR_CSTP";"3";"TOE";"F";"A";"_Z";2023;0.2
"F";"FRANCE";"_T";"_T";"BIOR_PRIX";"0";"EUR_GWH";"F";"L";"0_2005";2000;
"F";"FRANCE";"_T";"28";"CONSNET_MILLIERS";"3";"TOE";"F";"A";"_Z";2023;253.1
"F";"FRANCE";"_T";"38";"GAZR_CSTP";"3";"TOE";"F";"A";"_Z";2023;65.6
"F";"FRANCE";"_T";"_T";"FR_PRIX";"0";"EUR_T";"F";"A";"1_2005";2011;180
"F";"FRANCE";"E100T249";"_T";"LR_USQ3";"3";"TOE";"F";"A";"_Z";2023;1.9
"53";"REG";"_T";"_T";"IR_VALA";"6";"EUR";"F";"A";"_Z";2023;0
"F";"FRANCE";"_T";"C10T12";"JR_CSTP";"3";"TOE";"F";"A";"_Z";2023;101
"F";"FRANCE";"_T";"17";"JR_CSTP";"3";"TOE";"F";"A";"_Z";2023;7.5
"28";"REG";"_T";"_T";"EFFECTIF";"0";"_Z";"F";"A";"_Z";2023;1268
"F";"FRANCE";"_T";"17";"EFFECTIF";"0";"_Z";"F";"A";"_Z";2023;570
"F";"FRANCE";"E_GE500";"_T";"LR_QAUP";"3";"L";"F";"A";"_Z";2023;21309.7
"F";"FRANCE";"_T";"28";"CR_VTTP";"3";"TOE";"F";"A";"_Z";2023;0
"F";"FRANCE";"E20T49";"_T";"BR_CONTRAT_FIN_1_PROP";"0";"PT";"F";"A";"_Z";2023;19.6
"24";"REG";"_T";"_T";"CAR_CSTP";"3";"TOE";"F";"A";"_Z";2023;38.7
"F";"FRANCE";"E250T499";"_T";"BR_USQ9";"3";"TOE";"F";"A";"_Z";2023;57.1
"F";"FRANCE";"_T";"13";"CR_PRIX";"0";"EUR_T";"C";"A";"_Z";2023;34.2
"24";"REG";"_T";"_T";"CMSR_QAUP";"3";"T";"F";"A";"_Z";2023;43.9
"F";"FRANCE";"_T";"32";"BR_USQ2";"3";"TOE";"F";"A";"_Z";2023;98.5
"DOM";"OTHER";"_T";"_T";"BR_AUCO";"0";"GWH";"F";"A";"_Z";2023;2.9
"F";"FRANCE";"_T";"_T";"BR_CONTRAT_FIN_4_PROP";"0";"PT";"F";"A";"_Z";2023;12.8
"F";"FRANCE";"E100T249";"_T";"BR_CONTRAT_CHANG_1_PROP";"0";"PT";"F";"A";"_Z";2023;29
"F";"FRANCE";"E50T99";"_T";"BR_VALA";"6";"EUR";"F";"A";"_Z";2023;1898.4
"F";"FRANCE";"_T";"29";"LR_PRIX";"0";"EUR_L";"F";"A";"_Z";2023;1.06
"F";"FRANCE";"_T";"31";"GAZR_VALA";"6";"EUR";"F";"A";"_Z";2023;14.1
"F";"FRANCE";"_T";"28";"JR_QAUP";"3";"T";"F";"A";"_Z";2023;7.9
"52";"REG";"_T";"_T";"GAZR_USQ3";"3";"TOE";"C";"A";"_Z";2023;0.1
"F";"FRANCE";"_T";"27";"GAZR_USQ3";"3";"TOE";"F";"A";"_Z";2023;0
"F";"FRANCE";"_T";"_T";"HR_PRIX";"0";"EUR_T";"F";"A";"1_2005";2006;190
"F";"FRANCE";"_T";"29";"JR_VALA";"6";"EUR";"F";"A";"_Z";2023;6.1
"F";"FRANCE";"_T";"18";"JR_VALA";"6";"EUR";"F";"A";"_Z";2023;0.8
"F";"FRANCE";"_T";"27";"JR_CSTP";"3";"TOE";"C";"A";"_Z";2023;6.4
"75";"REG";"_T";"_T";"EFFECTIF";"0";"_Z";"F";"A";"_Z";2023;2043
"F";"FRANCE";"_T";"31";"CR_QAUP";"3";"T";"F";"A";"_Z";2023;0
"F";"FRANCE";"_T";"24";"BR_CONTRAT_FIN_1_PROP";"0";"PT";"F";"A";"_Z";2023;9.8
"F";"FRANCE";"_T";"B07T09";"CMSR_CSTP";"3";"TOE";"F";"A";"_Z";2023;0
"24";"REG";"_T";"_T";"BIOR_CSUP";"0";"GWH";"F";"A";"_Z";2023;41.2
"F";"FRANCE";"_T";"30";"BIOR_VALA";"6";"EUR";"F";"A";"_Z";2023;0.3
"F";"FRANCE";"_T";"25";"CMSR_PRIX";"0";"EUR_T";"C";"A";"_Z";2023;590.3
"F";"FRANCE";"_T";"31";"CONSNET_MILLIERS";"3";"TOE";"F";"A";"_Z";2023;66.4
"32";"REG";"_T";"_T";"CONSNET_MILLIERS";"3";"TOE";"F";"A";"_Z";2023;5751.6
"F";"FRANCE";"_T";"14";"BR_PRIX";"0";"EUR_GWH";"F";"A";"_Z";2023;227.1
"F";"FRANCE";"_T";"23";"BR_VALA";"6";"EUR";"F";"A";"_Z";2023;897
"F";"FRANCE";"_T";"_T";"LR_PRIX";"0";"EUR_L";"F";"A";"1_2005";2021;0.72
"75";"REG";"_T";"_T";"CR_VALA";"6";"EUR";"F";"A";"_Z";2023;155.4
"84";"REG";"_T";"_T";"CUR_CSTP";"3";"TOE";"F";"A";"_Z";2023;1369.1
"F";"FRANCE";"_T";"20";"JR_PRIX";"0";"EUR_T";"F";"A";"_Z";2023;538.1
"F";"FRANCE";"_T";"C10T12";"GAZR_USQ4";"3";"TOE";"F";"A";"_Z";2023;68.5
"76";"REG";"_T";"_T";"GAZR_CSUP";"0";"GWH";"C";"A";"_Z";2023;3953.3
"44";"REG";"_T";"_T";"LR_CSTP";"3";"TOE";"C";"A";"_Z";2023;10.3
"24";"REG";"_T";"_T";"GAZR_PRIX";"0";"EUR_GWH";"F";"A";"_Z";2023;66.2
"93";"REG";"_T";"_T";"CUR_CSTP";"3";"TOE";"F";"A";"_Z";2023;2891.7
"F";"FRANCE";"_T";"14";"GAZR_PRIX";"0";"EUR_GWH";"F";"A";"_Z";2023;77.8
"32";"REG";"_T";"_T";"BR_VEND";"0";"GWH";"F";"A";"_Z";2023;92.3
"F";"FRANCE";"_T";"20";"CMSR_CSUP";"3";"T";"F";"A";"_Z";2023;466.5
"52";"REG";"_T";"_T";"BR_USQ1";"3";"TOE";"F";"A";"_Z";2023;3096.1
"F";"FRANCE";"_T";"C31T33";"CONSBRT_MILLIERS";"3";"TOE";"F";"A";"_Z";2023;214.8
"F";"FRANCE";"E100T249";"_T";"BIOR_QAUP";"0";"GWH";"F";"A";"_Z";2023;102.7
"F";"FRANCE";"_T";"32";"BR_CONTRAT_FIN_5_PROP";"0";"PT";"F";"A";"_Z";2023;10.9
"11";"REG";"_T";"_T";"BR_CSTP";"3";"TOE";"F";"A";"_Z";2023;335.7
"F";"FRANCE";"E20T49";"_T";"CAR_CSTP";"3";"TOE";"F";"A";"_Z";2023;142.3
"28";"REG";"_T";"_T";"BR_CONTRAT_FIN_1_PROP";"0";"PT";"F";"A";"_Z";2023;8.7
"F";"FRANCE";"_T";"_T";"CR_PRIX";"0";"EUR_T";"F";"A";"1_2005";2013;29
"F";"FRANCE";"_T";"24";"IR_CSUP";"3";"T";"F";"A";"_Z";2023;186.7
"F";"FRANCE";"_T";"_T";"FACTURE";"6";"EUR";"F";"A";"1_2005";2013;15894
